"Я бы добавил в список пустой вариант по дефолту. Тк сейчас прослеживается паттерн, что нужно выбрать противоположный вариант.",negative
"Не согласен с ответом в первом задании. Да, там упоминается о том, что скидка в семь процентов. Но легко отвлечься во время прослушивания целого четверостишия. В итоге будут запоминаться только ""Супер скидки"".",negative
"Не согласна, что в вопросе ""Что полезней покупателю"" ответ про скидки в стихотворной игривой форме корректен (судя по тому, как сработали подсказки). Мне как покупателю полезнее кратко и по делу. Без игровых отступлений, в которые еще нужно вслушаться/вчитаться, распознать полезное знание и усвоить.",negative
"Офигенное задание! Прям показывает, насколько мозг привык к тому, что надо легко и просто, а на самом деле даже стишок может быть полезнее, чем обычный текст.",positive
"В первом вопросе первый текст также кажется полезным, потому что суть вынесена вперед. Во втором покупателю слишком долго нужно добираться до нужной ему информации.",negative
"Вам не кажется, что в 3 задании оба текста несут одну и ту же мысль? Херачили-херачили, но больше не заработали. А первый текст при этом читать проще, имхо.",negative
"Вот уж задачка...Нет, держусь и не буду делиться ссылками на фейсбук-аккаунты авторов курса.И так непросто выдергивать из контекста лаконичные отдельные фразы...Очень хотелось бы видеть, кого крутого посоветовали почитать другие участники курса.",positive
"Непонятно, почему 0 и точно ли определились цитаты, в нужное ли место я их вставила.",negative
"Чутье не подводит, спасибо, что без эпитета ""вкусный"" (набившего аскомину, хах). Здесь должна быть ссылка на Нору Галь:)",positive
Не хватает примеров как исправить мертвые фразы,negative
"Не понял, что живого во фразе ""Если все сосредоточатся"". Если долго мучится, что-нибудь получится — такое же клише, как благодарю за обратную связь.",negative
"Странное задание. Если в списке есть несколько людей, за которыми я не слежу. Как в таком случае я могу понять какая цитата к ним относится. В чем цель этого задания, выучить цитаты великих?",negative
"Странное какое-то задание. Зачем мне угадывать авторов всех этих высказываний? Я их нагуглила, конечно, но смысл задания не поняла :)",negative
Ссылка на vk.ru - это какой-то юмор?),negative
"Не смотрю интервью бизнесменов ""про жизнь"". Считаю, что там про себя и про бизнес слишком мало, чтобы смотреть (а расшифровывать в текст по каким-то причинам это обычно никому не надо). Но обращу внимание.",negative
Подсказка не отобразилась.,negative
"похоже, тут подсказка отвалилась, не выводится. или её и не было, тогда галочка - лишняя)",negative
"Гы. Тут не хватает цитаты из высказываний БГ и меня. :-)Это упражнение - скорей иллюстрация того, что неважно, кто сказал; главное - что мысль передана верно, я правильно понял?И вот для таких, не всегда очевидных результатов, предлагаю там, где написано ""Вы набрали..."", помимо баллов,втыкать простенькую формулу, сообщающую ПОЧЕМУ так вышло. Часть вопросов отпадёт.",positive
вообще не поняла почему стилистически эти 3 примера должны отличаться.,negative
"Интересно, по какому критерию была выставлена оценка 40 из 60?",negative
"Ну, тут можно поспорить. Сейчас все-таки начали писать объявления человеческим языком и на этом фоне ""будьте любезны"" и ""электротранспорт"" уже больше похоже на шутку или легкий сарказм и скорее это напишут в креативном кластере, а не ""очень вас просим""",negative
Какая прелесть),positive
"Я понимаю, что есть коллеги, который так общаются, но первый вариант мне ужасно неприятен. А его пришлось выбрать, потому что из контекста понятно, что другие варианты заняты. Если ""в жопу засуну"", то это не начальник, а хамло. А если начальник, то пусть бы он как-то поработал над способами выражения фрустрации!",negative
"Смешная задачка, но я бы не стала писать коллеге про жопу и весьма удивилась бы, если бы мне так написал начальник, хоть у нас и тоже вполне себе неформальное общение в коллективе.",negative
"Заломали меня. Я с Мишей такими словами не говорю ((( Но выбрала, раз уж вариантов не нашлось. Кстати, кажется будет веселее выбирать если в вариантах ответов будет больше чем вопросов. Пока кажется что достаточно как кубики распередлить выпадашки по одну разу без повторений. Но кто вас, коварных :-) , знает - может пока не видела задания с таким выбором.",negative
"""не оставляйте транспорт"" не согласуется с ""переместить их""",negative
"Несогласованность у вас в ответе, обозначенном правильным : ""не оставляйте ЭЕЛЕКТРОТРАНСПОРТ""... ""мы будем вынуждены переместить ИХ"". Ну и понятие электротранспорт - кажется попроще для понимания людям из креативного кластера, может, оно предназначалось для третьего варианта записки? А посетителем отелей - проще понять перечисление.",negative
"Я не буду писать своему коллеге, тем более подчиненному, таким слогом. Даже неформально, все можно сделать вежливее.",negative
"Если бы коллега написал мне такое письмо, я бы разозлилась",negative
Письмо к коллеге — огонь! Прям проорала),positive
Что такое ЧПХ? :-))),negative
мем про Наташу повеселил:),positive
про хабр смешно,positive
"не очевиден контекст в второй задачке. прежположил, что пишет коллега и у его потребность сделать всё как можно скорее забив на результат.",negative
"В третьей задаче я предположила, что презентацию о мероприятии посылают для того, чтобы человек это мероприятие посетил.",negative
Неудобно форматировать текст в экселевских ячейках (,negative
"В жизни бы не стала писать по таким ТЗ) Не понятно кому, куда и для чего это пишется. Во втором представила, что пишу директору после созвона с клиентом",negative
Очень сложно выбирать без контекста. Чую подставу :-),negative
"Нечего себе! 50 из 50 с первого раза. Я, видимо, умный.",positive
В третьем пункте ошибка или нет?,negative
"А почему Как выбрать справочный ресурс это не обращение к читателю? Если пункты Как выбрать, Как переименовать - обращения?",negative
"""Как выбрать справочный ресурс"" - по логике, тоже должна стоять галка. Поскольку это тоже действие пользователя.",negative
"""Что такое короновирус и как он передается"" - это не обращение к читателю. Галочка не нужна.",negative
"Начиная со слов ""Жителям Санкт-Петербурга"" - это подсказка, с какого места исправлять, или условие ""Оставить формулировку ""Жителям""?",negative
"Сначала подумала, что абзац должен начинаться со слов «Жителям Санкт-Петербурга», только после разбора поняла, что это не так",negative
"Облезлый Петербург как в ""Брате"" - запятая перед как",negative
"Если формально выполнять задание — отвечать на вопрос, где автор обращается к читателю, — ваши ответы будут верными. Но если говорить «что читателю будет интересно прочесть», то первый текст — это весьма интересная история, за которой хочется следить. А вот «Я нахожу полезное там...» — напротив, самолюбование, которое не слишком приятно читать даже в постах у друзей",negative
"Предпоследнее: ""я бы хотел сказать"" - это обращение.",negative
"Смущает запятая в ""Не то, чтобы""",negative
"Представимся вам vs. Познакомимся с вами  - спорная оппозиция. Когда мы представляемся вам, это мы прикладываем усилия, чтобы вам было удобнее. Вы просто сидите, а мы попляшем для вас. А вот Познакомимся с вами - это лично мне звучит как ""ну, мы еще на вас посмотрим"".  Дело субъективного восприятия языка.",negative
"Очень лень переписывать текст, если ты в нем уверен. Добавили бы галочку ""Согласен с первоначальным вариантом"".",negative
Хотелось бы тут напоминание написать еще короче,negative
"Сами по себе фразы на удаление, которые вы выбрали, пустые, конечно. Непонятно, как удалять: по принципу их пустоты или так, чтобы оставшйся текст сохранил связность?",negative
"В логике повествования, скомканном финале тоже редактор виноват.",negative
"Аааа! Всё же хоршо, что у меня не было ЕГЭ! ""тожезато"" - это machine reading, я понимаю. А выглядит как неологизм. Интересно, куда в нем ударение приходится? Я почему-то на предпоследний слог поставила - ""тожезАто""))) теперь сижу и рыдаю от хохота.",positive
Мало! :),positive
"Слишком много символов для засчитывания правильного ответа. если не написать академию наук, то получишь о баллов)",negative
"А чем это мне словарь «Слитно? Раздельно? Через дефис?» не будет полезен? Можно, конечно, и большой орфографический, но он все равно уже есть в грамоте. А с дефисами постоянно проблемы и вопросы",negative
"А чем плохо? Я же корректор, мне надо. Тут и орфография и падежные формы. А то такого понапишут. Управление, падежные окончания - самая проблема.",negative
"Про статью вообще не поняла - этим способом кто-то пользуется??Знакомая с двумя дипломами филфака пишет еще менее грамотно, чем я:(Про ""Орфограммку"" узнала впервые (у меня в работе только ""Grammarly"") - спасибо за наводку.",negative
"Ни фига - грамота.ру в ошибках не замечена. И Дитмар Эльяшевич тоже! А дипломы филфака, например, по техническим средствам обучения в южно-славянских языках ни о чем не говорят.",negative
"А вот уверена, что ответы неправильные. Я постоянно сомневаюсь в том, правильно ли написала, и, прежде всего, обращаюсь к грамоте, потому что там понятное объяснение Розенталя. К Розенталю в первую очередь вообще нельзя обращаться, потому что он нечитабельный. И вообще этот вопрос был субъективным: в подсказке спрашивают, на что надежнее ссылаться, когда спрашивают? Я знаю, что в большинстве случаев на Грамоту надежнее, потому и ссылаюсь. То есть надежность - вещь субъективная.",negative
"Оставить после курса - после какого курса? Логично предположить, что если хотите скидку на курс №2 - оставьте отзыв на курс №1 (который уже пройден). В разборе этой задачи почему-то предлагается сделать наоборот...В Google понятно, где отзывы оставлять - в выдаче в первом результате есть раздел ""Отзывы"". А в Яндексе непонятно...",negative
"На самом деле я бы поменла вообще всю структуру письма. Тут же основное не то, что Анна Алексеевна запускает курс и хочет отзывы, а то, что можно просто написать отзыв и получить курс вдвое дешевле. Логика другая. И разве редактор не должен править и логику тоже?",negative
"Я иногда пишу ""стиль скачет"" (фигурально выражаясь, конечно). И могу спросить ""А что такое CKTV?"" Всё потому, что я ненастоящий редактор, и для меня эта работа все же скучновата.",negative
"Если ненормально, то и без вопроса редактору скажут. Вопрос, скорее, начинающего автора.",negative
"3 года я работала с 3 редакторами в одном СМИ, это был пир духа.",positive
"Вот проблемы с логикой у автора редактор убрать не может. Логику изложения проконтролировать и даже поправить - пожалуйста. Так что дайте редактору текст второго задания, пусть он вставит слово ""изложения"" :)",negative
Условие задачи не поместилось.,negative
"Вот я лопух! Видно же во второй задачке, что много лишних слов:).",positive
"Кажется, что-то потерялось: http://joxi.ru/gmvYxWgFv5Yl3r",negative
"Тут уже речь о tone of voice, как я понимаю? в последнем бы было не""Вот спасибо!"", а скорее ""ясно, понятно"".",negative
"Ну, радикальные ""спасибки"", особенно ироничные хорошо группируются. А благодарности за нормальную работу, которая и должна быть - дело не только вкусовое, но и от общего стиля в компании зависят. Если, например, есть большая разница в возрасте, или дечушка застенчивая...",negative
"Ваши ответы правильные, конечно, просто я всегда преувеличенно всех благодарю и удивляюсь, что вообще что-то сделали. Поэтому без восклицательных знаков обойтись никак не могу.",positive
"А хэлпер - это не инструкции что ли? Написал хорошие инструкции, хоть в какой форме - и твои агенты работают как часы. Ага, развернутые инструкции - и без редактора, эксперта - ну вы и экономите. ""Задача не срочная, но важная"" - и уложиться в две итерации?",negative
"Я предпочитаю даже срочное согласовывать, чтобы не было факапов.",negative
"только ""про запись НА тренинг"" (в постановке задачи)",negative
Несмотря на срочность корректору все же стоит показать. Как раз из-за срочности возможны смешные очепятки,negative
"Собственно, варианты 2 и 3 в постановке задачи не очень-то и отличаются. И зачем нам 10 итераций, когда у нас отличный писатель :)",negative
"вот эти ""вкусно, тепло"" прям уже бесят))",positive
"Так если это мой голос, а не голос компании, как в нем могут неправильные ответы?",negative
"Ключевые слова - ""научиться"" и ""хорошие"" :)Самое сложное - договориться о критериях ""хорошести"" и поиметь мотивацию учиться. Мне-то деньги платят за писание, а коллегам - за кодирование. Поэтому трудненько ""продать"" им идею про прокачивание навыка писательства. Сразу ""а зачем мне это?""Ну хоть вообще само действие ""писать поясняющие буквочки и отвечать за смысл"" потихоньку начали осваивать, спасибо им и на этом :-) Причем относится это к нашим, доморощенным. Иностранные коллеги спокойно и комменты, и документы пишут, и DocOps-овские задачки решают.",positive
"""Современный"" включает в себя ""надежный"" :)",negative
"Ответы правильные, просто я писала бы иначе. В первом вопросе что-нибудь посередине между официальным и разговорным, в стиле ""Добрый день! Завтра встречаемся UX-писателями. Это важно, потому что нужно доделать проект до конца. Потребуется ваше мнение, приходите!"". Потому что в моей конторе все жутко серьезные, но уже привыкли к тому, что я говорю так, как на ум взбрело. Так что надо соблюдать стиль. А про банк мне вообще не понравилось ни то, ни то. Современность, что ли, настолько плоха, что ни о какой надежности речи не может быть? Протестую.",negative
"По части критериев сделать выбор очень тяжело, особенно в корпоративной половинке таблицы.Не могу говорить за отдел маркетинга, но на мой взгляд компания гибка в части представления себя. И это сильно зависит от сегмента рынка, которому адресуется информация.",negative
"Спасибо за цитирование, книжка очень полезная. Пытаюсь подкатить к нашим продукт-менеджерам с предложением создать Voice & Tone гайд, а то с новыми продуктами уже начинается ""кто в лес, кто по дрова"". Пока что отмахиваются,  но я же учусь в аргументы!)",positive
"А что делать ""умным и красивым""? Вариант ""не знаю"" как-то не очень...",negative
"Это не фейк? Это ж даже не Call to action. Это какое-то НЛП низкопробное:( Прямо ""День выборов"".",negative
"Вначале я думала, что мне это показалось. Но теперь все-таки осмелюсь сказать - в задачах довольно много оценочности. Это не плохо, не минус. Это факт. Но оценка часто залинкована на эмоцию. Вот тут мы говорим, что пинать конкурентов нельзя (и как бы я хотела жить в мире, где все так думают). Но вот можно! Точнее, не запрещено. Нет добра и зла. В бизнесе есть то, что работает. И, к сожалению, как бы мне ни было страшно это признавать - ""вот это"" работает. Выживают и выплывают только самые язвительные шеймеры-хейтеры. Можно долго обсуждать вопрос, что пора все менять, ""кто если не мы"", ""не нужно проявлять слабость"" и прочий кал (спасибо Бёрджессу за это выражение). Но реальность для ""пишущего для бизнеса"" человечка иная. На место одного райтера претендует 30 человек, готовых на все. И это ""всё"" приносит деньги. И надо сказать, что эти деньги идут на полезные инновации. Российские банки (ну раз тема у нас тут банковская) лучшие в мире, это лидеры диджитализации и, что иронично, клиентоориентированности. Они рвут друг другу глотки, и в этой крови рождаются новые конкурентоспособные идеи. Мне этого не понять. Я смирилась. Насчет вранья согласна. Просто нелогично врать и манипулировать, когда вокруг много конкурентов, которые только и ждут, когда ты оступишься. Так что в задаче действительно очень пример с очень странным поведением компании.",negative
"Адрес удалил, потому что это же пуш, просто так на ссылку не нажать.",negative
Хорошая задача,positive
"Мне кажется, последние варианты — днище (заг и кнопка никак не связаны, про регистрацию говорится только в тексте под заголовком). Но в таком варианте задания с каждым новым вариантом задачник поощряет: «вот так лучше, молодец». Все взрослые и всё понимают, но как-то это не очень полезно. Разве что задача — не тексты проработать, а достичь нирваны :)",negative
"Нашел опечатку в задаче про смайлики.""А еще говорят, что смайлики повышаЕт конверсию"".",negative
:),positive
"Ой, не хочу верить в то, что смайлы повышают конверсию. Но, признаюсь, тяжко, я так и не поняла, что да как нужно делать. Вообще, переоценила свои пособности, думала, что лучше разбираюсь в том, чем занимаюсь. Но учеба на то и учеба, чтобы узнавать новое, так что не время вешаться.",positive
"В задании ""Проинвентаризировать тексты всех ошибок и подсказок"" если кликнуть ""Сравнить ответы"" и потом пытаться вставить новый вариант, ни один из трех не становится синим.",negative
"На мой взгляд, ""Если пользователи не разберутся, то они или забьют на наш продукт, или загрузят техподдержку вопросами."" звучит страшнее всего. И это единственный вариант, хоть как-то подсвечивающий ""риск"".",negative
В примере 3 что-то с форматированием - ни один вариант не подсвечивается. Надо починить.,negative
"В варианте ""Проинвентаризировать тексты ошибок"" нет правильного варианта",negative
"Мне кажется, у вас для третьего текста не записан правильный вариант, потому что в режиме тренировки какой бы ответ я ни выбирала, он там показывал ошибку",negative
"Какой ответ не поставь в ""Проинвентаризировать тексты ошибок и подсказок"", правильный ответ не высвечивается.",negative
"В тексте рассылки написано, что шутить в сообщениях об ошибке нельзя, и в подсказке к этому заданию указано, что шутить, когда пользователь раздражен (а при ошибке он скорее всего раздражен), нельзя. Почему тогда этот ответ указан как правильный? По тем же причинам не согласна с уместностью шутки при восстановлении пароля - человек и так огорчен и раздражен, что убил кучу времени и попыток, но не может войти в нужное приложение или сайт.",negative
"В форме обратной связи - однозначно ли раздражён пользователь? Может, у него креативная идея по улучшению возникла?) Плейсхолдеры тоже разные бывают, знаменитый Иван Иванович Иванов тому примером. Лично меня бы Христофор Бонифатьевич Врунгель больше устроил.",negative
Что за красненький флажок!?,negative
"А чего б не пошутить в подписке на рассылку? Глядишь и заинтересуете кого. а в плейсхолдерах можно и дошутиться до того, что пользователь тоже начнёт в обязательных полях шутки шутить с непредсказуемыми последствиями.",negative
"Про главврача, честно говоря, непонятно.",negative
"Для меня ""не отсвечивать"" - это быть наготове, быть рядом, но не перекрывать и не утяжелять флоу пользователя. Если это онбординг, то да, можно дать больше информации. Но мы говорим про интерфейс. Фигма и Фотошоп очень перегружены элементами. Поэтому задача UX-команды посместить подсказки так, чтобы они были всегда под рукой, но не лезли изо всех щелей. При этом сложной для восприятия информация тоже не должна быть. Для этогот есть туториалы и видеоуроки. Подсказки должны решать одну локальную задачу.",negative
"Ага, малому бизнесу не разжевать - хрен что выйдет! Вы с ними встречались ли? А главврачу что, не нужно максимум информации, даже если он ничего не понимает в бухучете (а должен :) ). А фотошоп, изложенный ""птичьим"" языком, даже я не понимаю.",negative
Про графический редактор непонятно/неочевидно.,negative
"Странно, что  со стороны не анализируешь какого рода материалы у тебя в работе.",negative
"Почему только 10 баллов? У все же свои данные.  А может, у меня нет своего варианта.",negative
"Как тут можно набрать не все баллы, если это индивидуальные ситуации?)",negative
"Странно получать баллы за это задание, учитывая, что все ответы совпадают с вашими. Где правда, брат?",negative
"А как эта задача оценивается? Кажется, что это не ответ на задачу, а заполнение полей анкеты. Все равно что спросить, как вас зовут, и давать баллы за все имена, начинающиеся на буквы с «А» по «К».",negative
"Вы спрашиваете про мою работу. Я соответственно не отмечаю все галочки и из-за этого у меня меньший бал. Считаю, что в таких заданиях вне зависимости от выбранного должно даваться максимум баллов, а лучше 0 из 0.",negative
Придумать пять адресов или указать пять адресов?,negative
"Тут тоже же работает принцип ""продай свой сервис"", а значит  необходимо переделать эти же скучне колонки в интересную инфографику. Я за то, чтобы редактировать все окна.",negative
"Звездочки это же как раз те самые состояния элементов, почему их надо делать в таблице? И, по-хорошему, ими вообще не писатель должен заниматься: дизайнер рисует внешний вид и разные состояния, разработчики тянут значения из базы данных.",negative
"Почему звездочки нужно писать отдельно, а не править в макете? Не поняла. какие ответы правильные.",negative
Зачем звездочки (блок 3) - в таблицу? Они же по размерам не отличаются.,negative
"Разве не нужно отредактировать текста во все 5 блоках, начиная от той же читабельности до выделения самого важного? Раз у нас тут книжный магазин, значит мы нацелены на продажи. Без внятного и привлекательного интерфейса вряд ли что то будет продаваться.",negative
Опечатка: расТяните столбец,negative
"Тут зависит от того, насколько продвинутый магазин)) То есть, откуда подтягивается инфа об остатке на складе. В идеале, тоже из базы или таблицы. То есть, это точно не нужно менять в макете каждый раз, как обновляется количество книг на складе. Это должно быть автоматизировано по идее... Ну или я не так поняла задачу",negative
"А зачем блок 1 запихивать в таблицу: отправил дезигнеру текст, и пусть оформляет. А в блоке 3 наоборот - нужен корректный текст, дизайнеру всё равно (вот в примере фигня какая-то: и домой бесплатно, и в пунк выдачи бесплатно, хотя домой, как правило, удобнее).",negative
"Что-то я в этот раз ""несогласная""))) Простите, пожалуйста. Дело в том, что не очень хорошо, если в такие макеты попадают реальные контакты и адреса. Ну вдруг что! Вдруг окажется, что на пр. Кима 3 в 86 квартире (а 33 квартира это ОКС) действительно проживает 14 летняя Алина. Это уже попахивает судом. В случаях с номерами телефонов тем более допустимы болванки.",negative
я не поняла сути задания,negative
С 33-й квартирой в адресе не очень понял.,negative
"Написала по подсказке ""Курсы"", но хотела либо оставить исходный заголовок, либо взять ""Для начала"". Эти варианты тоже подходят. Ведь мы не знаем, ЧТО за подборка на этой странице. И совершенно нормально предлагать вводные и начальные курсы новичкам. И вот им как раз заголовок ""Курсы"" ничем не поможет. Тут важна привязка к юзеру. Если мы понимаем его флоу, то даем заголовок, который ведет его, помогает ему, облегчает жизнь. ""Курсы"" жизнь не облегчают, а усложняют выбор. А подборка ""Для начала"" успокаивает и помогает начать. Как-то так.. Простите за #многобукв.",negative
"Ну в п.1 перечень же! Предложение. ""Лучшие курсы"" - слишком рекламно. Просто ""курсы"" - неинформативно. ""Для начала"" и ""С чего начнете"" (""И так годится"") не годятся, потому что в перечне есть очевидно продвинутый ""авторский"". По п.3: важно знать что делать, информация о времени не столь критична, чем выход из системы не дождавшись окончания обновления",negative
"Не равновесные опции для ответов. В первых двух случаях я даю определение тому, что вижу, а в третьем - команду системы.",negative
"Думаю, что во 2 случае вообще нет удачных вариантов: от просто ""Ошибка"" или ошибка с кодом (""Ошибка 12345"") пользователю понятнее не станет. Надо тогда уже писать, в чем эта ошибка заключается, а потом в тексте ниже объяснить, как это исправить.",negative
"А вот ""Попробуйте еще раз"" ничуть не хуже ""Ошибок"", извинялок. Ведь понятно же, что что-то не так, раз предлагают попробовать еще раз. А сообщение типа ""ошибка"" как раз неинформативно, не ясно, что дальше делать.",negative
"Опечатка в слове ""теперь"" . Все платежи теперь собраны в один раздел.",negative
"Что же не так с Копирайтером? Числа лгут? Но ведь я могу (теоретически) пойти и посмотреть все 315 вакансий.И максимум по рынку наверное и не с полока взят, а математически.Либо я чего-то не знаю про hh.ru и иже с ними ...",negative
"Любое приложение или интерфейс - это среда. Иногда еще и экосистема)) И некоторые формулировки ""из мира вообще"" могут быть лживыми, но внутри CRM-ки, например, вполне ок. Вот эта ""Вы сделали все дела на сегодня"". Она говорит, что человек выполнил все задачи, которые на него накидали коллеги и он сам. И справедливо ему об этом сообщить. Можно переформулировать ""Вы выполнили все задачи на сегодня"" или ""Всё! Пора отдыхать. Задач на сегодня больше не осталось"". Но в целом звучит дружелюбно и не лживо.А вот ""Купить"" и автоматчески проставленным флажком это уже маленький, но обход системы. Пусть это доп. шаг, но я считаю, лучше отжать флажок, чтобы человек хоть на секунду задумался ""а оно мне надо?""И ""Деньги спишутся после получения"" не равно ""Защита платежа"". Человек может подумать, что речь идет о защите его банковских данных. Я бы назвала ""Защита покупателя"" или ""Списать после покупки"".",negative
Я просто здесь что-то не поняла.,negative
"А ""защита платежа"" разве не включена? И объяснение того, что это значит есть. Про корзину, кажется, понял. Хотя честно же говорят - искай, сука!",negative
"Вот опять же с поводом для высказывания и пищей для размышлений - мне кажется, что тут можно ориентироваться на оба варианта. Что-то они будут обсуждать, а что-то примут к размышлению или к действию.",negative
"Я решительно не понимаю, что требуется в этой задаче. Реальный пост и реальный текст? структура? чертовы эмодзи(да можно вообще без них!)",negative
"По поводу дизайнера, который сверстал страницу. Дизайнер? сверстал? Вы имеете ввиду макет-прототип или прям сверстал? Просто я кроме себя не знаю дизайнеров, которые и сверстать могут. Вообще бесит, что сейчас у нас в прототипе тоже верстка. Верстка — это когда html, css и немного java script. А макет — это рисовалки... Но, наверное, это правильно, «сверстал». Просто в контексте дизайнера может быть понято по-разному, неудобно.",negative
"дала всеответы - а мне влепили ноль, то есть они неверные? а какие верные?",negative
"Текст дополните, пожалуйста, комментариями, где взять список ""горячих"" клавиш, если ctrl + win не сработало.",negative
"Как написать, что клиент не прав и ругается - ума не приложу))",negative
"Второй довод - так себе, ИМХО. Очерняем конкурента вроде как)) Решила не использовать",negative
Я бы вообще не отвечала на такое письмо.,negative
"Задача не очень полная, мне оплачивали этот проект ил",negative
Для такого достойного кандидата очень слоно написать отказ(,negative
"В разборе, на мой взгляд, ответ дается не тому кандидату, который описан в условиях задачи. Если кандидат отличный (но просто не обучен), как вариант -  договариваться о взаимодействии, если будут новые вакансии и вызванивать через год-другой. Рекрутер может предложить кандидату списаться в соцсетях, чтобы иметь его в виду на будущее и следить за его успехами.",negative
"Не оченьь понятно, ""про этот"" - это про какой)",negative
Не смогла,negative
"Моей статье, скорее всего, не подойдут креативные заголовки))",negative
Минутка занудства. тут больше чем 5 полей.,negative
"Угадать цели для всех текстов не получится. Я бы хотела, чтобы читатель оторвал попу от стула и сходил погулять в Нобелевский городок, если он ещё не. Выбрала максимально близкий вариант из предложенных.",negative
"В вашем письме ошибка: ""Задачи 113-115, в которых нужно прокастинировать →"".  (Прокрастинировать)",negative
"Ну почему нужно искать самим((( Для меня это сразу убивает самооценку, уже третий день пытаюсь подступиться к этому заданию. Когда в каком-то прошлом уроке было задание найти текст рекламной рассылки, я искала ее около часа. Да, написано берите первую попавшуюся, но это невозможно. В итоге усилия и время идет не в то русло, в которое хотелось бы. Предлагайте для таких, как я, какой-нибудь готовый вариант. А тот, кого он не устривает, пусть ищет себе сам подходящую рассылку или текст из статьи)",negative
"Во втором очень сложно было понять, что же не так.",negative
"А вот не знаю снова)) Где ""тема очень серьезная и долгая""... Мне кажется, он сказал не это. Человек же раздражен, значит мог иметь ввиду, что девушка действительно верит в то, что с её слайдами всё в порядке и лекция продлится еще долго. А тема ему при этом могла и не показаться серьезной.",negative
"А там, где ""лекция была одной из многих"" — это разве не личное впечатление, например? Ну просто почему многих? А много это сколько? Может автора выбесило, что это уже вторая такая лекция. А может 10я и тогда реально многих. Но это я считаю, что 10 паршивых лекций — это много, а для кого-то это только начало ;)",negative
"На мой взгляд, предпоследнее - снобизм)",negative
"Ну у вас как-то прям настолько лучше, что я даже переписывать не буду))) Вроде суть то уловила даже в моих вариантах.",negative
"Не справитЬся, а справится",negative
"Выгодность рассрочки то тоже еще доказать нужно! С чего это она выгодная?? Она там ДО 12 месяцев без процентов - так что это ничего нам не доказывает, может там месяц без процентов всего. ""Сами видите"" не подставить. И это...ну...""быстро справиться"". Интересно, вы специально небось?)))",negative
"Я бы пояснила больше прилагательных. Даже те, которые кажется о контексте. Российской зиме тоже можно дать пояснение. Городов много - зима везде разная.Профессиональный исполнитель - что доказывает его профессионализм и что является мерой его профессиональности. Что значит сложная задача? Та, с которой не справились другие 10 человек?Заранее определенными - что значит заранее? Это за сколько?",negative
"Российская зима,  она разная, одно дело Краснодар, другое Башкирия, третье Нарьян-мар. Поэтому я бы предпочел больше деталей, какая она Россейская зима",negative
По привычке докапывалась как редактор)),negative
"Мне здесь непонятно, что должно последовать дальше и для какой цели мы пишем это предложение. Поэтому непонятно, в какую сторону улучшать.",negative
я не понял какой текст улучшить,negative
"2. Гугл и Яндекс — разве ресурсы?пришлось точками ""....""  ""добивать"" количество знаков, чтобы получить максимальный балл.возможно, лучше написать ""в порядке убывания авторитетности"", ведь может быть ещё ""в порядке возрастания авторитетности""что-то второй разбор совсем ничего не прояснил... ещё подумав: юзабилити - дно((",negative
"""1. ранее пройти любой..."" - лишнее. И без него тексту легче.Непонятен механизм выставления баллов в этом задании. За баллами не гонюсь, просто интересно :)Классно, я отметил для себя что надо разбивать текст на предложения и так легче анализировать1. Логически не очень понятно: сначала пройти курс, написать отзыв, а потом тебе вернуть 50% стоимости на карту. Или авансом дадут скидку 50%?",negative
"Ну и варианты ответов очень субъективные. Все зависит от принятого стиля общения с тем или иным сотрудником и стилем общения в самой компании.Возможно моя жизнь скучна, но мне трудно представить себе человека, использующего такое количество оттенков благодарности... Хочу благодарить UX-писателя огромным спасибо и буду >.<Вместо ""Вот спасибо!"" к последнему у меня есть много разных слов. Правда ""Спасибо"" среди них нет)))первый пример для меня был самым сложным из всех, возможно, его стоит перенести в конец (но в этом случае потребуется разместить верный ответ слева, чтобы предыдущие ответы не ""подсказывали"")Хорошо бы и реальные ответы совпадали с вашими.Почему первый вариант не может быть комментарием редактора? Не поняла, почему редактор может оставить коммент ""так нормально получилось""? Это то есть он переписал часть текста?Вопрос про ""Так нормально получилось?"". По идее ведь редактор и говорит, что нормально, а что нет? Кого он спрашивает, нормально ли?Баллы мне снизили, а меж тем, на мой взгляд, предложение",negative
"Благодарить в таком случае просто глупо. Достаточно дать понять, что позицию автора понял и искать нового. Возможно, это прозвучит жестко, но незачем тратить время и эмоции на людей, которые нарушают договоренности.",negative
"Конечно, дизайнер может это сделать и после получения готового текста, но именно автор текста может подсказать, на что на схеме сделать основной упор.Если это сложная система, причем настолько, что возникла проблема с нагрузкой техподдержки, в хэлп будут заглядывать часто. Поэтому к его созданию и редактированию нужно подойти ответственно — не забивать на редактуру и корректуру, на вычитку экспертами, на правки. А раз задача не срочная, то и итераций мы можем позволить себе несколько. Поэтому с некоторыми вашими вариантами я не согласна.слово ""лайвхак"" в письме не упоминалось, поэтому ""пользуйтесь нашим лайфхаком"" вызывает панику из серии ""аааа, я что-то в спешке пропустил!"", но потом при перечитывании ничего не находится и начинается неуверенная угадайка ""наверно, они имели ввиду этот пункт..."" не комфортно.Последний вариант.",negative
